ORF,RANK,BIN,evo_rate_norm
YOR074C,983.0,0Low,0.17753296008668953
YOR075W,4110.0,3Medhigh,0.7422792125699837
YOR076C,5232.0,4High,0.9449160195051471
YOR077W,4759.0,4High,0.8594906989344411
YOR078W,5029.0,4High,0.908253566913491
YOR079C,2894.0,2Medium,0.5226657034495213
YOR080W,5012.0,4High,0.9051833122629582
YOR081C,2735.0,2Medium,0.49394979230630304
YOR083W,4833.0,4High,0.8728553368249955
YOR084W,4296.0,3Medhigh,0.7758714105111071
YOR085W,3093.0,2Medium,0.5586057431822287
YOR086C,990.0,0Low,0.1787971825898501
YOR087W,2094.0,1Medlow,0.37818313165974354
YOR089C,1010.0,0Low,0.18240924688459453
YOR090C,1883.0,1Medlow,0.34007585335018964
YOR091W,1137.0,1Medlow,0.20534585515622178
YOR092W,1767.0,1Medlow,0.31912588044067186
YOR093C,1690.0,1Medlow,0.30521943290590575
YOR094W,703.0,0Low,0.1269640599602673
YOR095C,1081.0,0Low,0.19523207513093732
YOR096W,130.0,0Low,0.023478417915838903
YOR097C,5191.0,4High,0.9375112877009211
YOR098C,5385.0,4High,0.9725483113599422
YOR099W,2066.0,1Medlow,0.37312624164710134
YOR100C,2115.0,1Medlow,0.3819757991692252
YOR101W,3358.0,3Medhigh,0.6064655950875926
YOR103C,2790.0,2Medium,0.5038829691168503
YOR104W,3325.0,3Medhigh,0.6005056890012642
YOR106W,3380.0,3Medhigh,0.6104388658118115
YOR107W,5260.0,4High,0.9499729095177895
YOR108W,856.0,0Low,0.15459635181506232
YOR109W,825.0,0Low,0.14899765215820843
YOR110W,3518.0,3Medhigh,0.6353621094455482
YOR111W,3840.0,3Medhigh,0.6935163445909337
YOR112W,4211.0,3Medhigh,0.7605201372584433
YOR113W,4141.0,3Medhigh,0.7478779122268376
YOR114W,4477.0,4High,0.8085605923785444
YOR115C,2605.0,2Medium,0.47047137439046416
YOR116C,322.0,0Low,0.05815423514538559
YOR117W,48.0,0Low,0.008668954307386671
YOR118W,2582.0,2Medium,0.46631750045150805
YOR119C,974.0,0Low,0.17590753115405455
YOR120W,2272.0,2Medium,0.4103305038829691
YOR122C,301.0,0Low,0.05436156763590392
YOR123C,3772.0,3Medhigh,0.6812353259888027
YOR124C,2726.0,2Medium,0.49232436337366803
YOR125C,1909.0,1Medlow,0.34477153693335744
YOR126C,4282.0,3Medhigh,0.773342965504786
YOR127W,4204.0,3Medhigh,0.7592559147552826
YOR128C,638.0,0Low,0.11522485100234785
YOR129C,5095.0,4High,0.9201733790861477
YOR130C,2067.0,1Medlow,0.3733068448618385
YOR131C,2539.0,2Medium,0.45855156221780746
YOR132W,2334.0,2Medium,0.4215279031966769
YOR133W,119.0,0Low,0.021491782553729456
YOR134W,4683.0,4High,0.8457648546144121
YOR136W,562.0,0Low,0.10149900668231894
YOR137C,3200.0,2Medium,0.5779302871591114
YOR138C,4058.0,3Medhigh,0.7328878454036482
YOR140W,4510.0,4High,0.8145204984648726
YOR141C,2681.0,2Medium,0.48419721871049304
YOR142W,471.0,0Low,0.08506411414123172
YOR142W-B,2913.0,2Medium,0.5260971645295286
YOR143C,3572.0,3Medhigh,0.6451146830413581
YOR144C,4896.0,4High,0.8842333393534405
YOR145C,1255.0,1Medlow,0.22665703449521402
YOR147W,4497.0,4High,0.8121726566732888
YOR148C,5205.0,4High,0.9400397327072422
YOR149C,5341.0,4High,0.9646017699115044
YOR150W,823.0,0Low,0.14863644572873397
YOR151C,79.0,0Low,0.014267653964240564
YOR152C,3842.0,3Medhigh,0.6938775510204082
YOR153W,3295.0,2Medium,0.5950875925591476
YOR154W,4095.0,3Medhigh,0.7395701643489254
YOR155C,755.0,0Low,0.13635542712660284
YOR156C,4580.0,4High,0.8271627234964782
YOR157C,611.0,0Low,0.11034856420444283
YOR158W,3763.0,3Medhigh,0.6796098970561676
YOR159C,1843.0,1Medlow,0.33285172476070074
YOR160W,1872.0,1Medlow,0.33808921798808017
YOR161C,1812.0,1Medlow,0.32725302510384685
YOR162C,5025.0,4High,0.9075311540545422
YOR163W,1353.0,1Medlow,0.2443561495394618
YOR164C,1806.0,1Medlow,0.32616940581542353
YOR165W,2316.0,2Medium,0.4182770453314069
YOR166C,4958.0,4High,0.8954307386671483
YOR167C,91.0,0Low,0.01643489254108723
YOR168W,677.0,0Low,0.12226837637709952
YOR171C,2566.0,2Medium,0.4634278490157125
YOR172W,4719.0,4High,0.8522665703449521
YOR173W,1832.0,1Medlow,0.33086508939859127
YOR174W,3792.0,3Medhigh,0.684847390283547
YOR175C,2344.0,2Medium,0.4233339353440491
YOR176W,887.0,0Low,0.1601950514719162
YOR177C,4531.0,4High,0.8183131659743543
YOR178C,4458.0,4High,0.8051291312985371
YOR179C,5273.0,4High,0.9523207513093733
YOR180C,3266.0,2Medium,0.5898500993317681
YOR181W,3531.0,3Medhigh,0.637709951237132
YOR182C,118.0,0Low,0.021311179338992233
YOR184W,1032.0,0Low,0.18638251760881344
YOR185C,37.0,0Low,0.006682318945277226
YOR186W,5516.0,4High,0.9962073324905183
YOR187W,404.0,0Low,0.07296369875383782
YOR188W,4164.0,3Medhigh,0.7520317861657938
YOR189W,5170.0,4High,0.9337186201914394
YOR190W,2579.0,2Medium,0.46577569080729636
YOR191W,3813.0,3Medhigh,0.6886400577930287
YOR192C,3459.0,3Medhigh,0.624706519776052
YOR192C-B,3578.0,3Medhigh,0.6461983023297815
YOR193W,5481.0,4High,0.9898862199747156
YOR194C,3579.0,3Medhigh,0.6463789055445187
YOR195W,5056.0,4High,0.9131298537113961
YOR196C,1482.0,1Medlow,0.2676539642405635
YOR197W,1007.0,0Low,0.18186743724038287
YOR198C,1553.0,1Medlow,0.28047679248690627
YOR201C,3677.0,3Medhigh,0.6640780205887665
YOR202W,451.0,0Low,0.08145204984648727
YOR204W,896.0,0Low,0.16182048040455121
YOR205C,3737.0,3Medhigh,0.6749142134729998
YOR206W,1929.0,1Medlow,0.34838360122810186
YOR207C,113.0,0Low,0.02040816326530612
YOR208W,4294.0,3Medhigh,0.7755102040816326
YOR209C,1905.0,1Medlow,0.3440491240744085
YOR210W,28.0,0Low,0.0050568900126422255
YOR211C,1101.0,0Low,0.19884413942568177
YOR212W,1369.0,1Medlow,0.24724580097525736
YOR213C,5077.0,4High,0.9169225212208777
YOR214C,5225.0,4High,0.9436517970019866
YOR215C,2659.0,2Medium,0.48022394798627416
YOR216C,5068.0,4High,0.9152970922882427
YOR217W,1547.0,1Medlow,0.27939317319848295
YOR219C,3117.0,2Medium,0.562940220335922
YOR220W,4474.0,4High,0.8080187827343327
YOR221C,2618.0,2Medium,0.47281921618204803
YOR222W,1803.0,1Medlow,0.32562759617121184
YOR223W,2339.0,2Medium,0.422430919270363
YOR224C,560.0,0Low,0.1011378002528445
YOR226C,699.0,0Low,0.1262416471013184
YOR227W,3072.0,2Medium,0.554813075672747
YOR228C,5013.0,4High,0.9053639154776955
YOR229W,1599.0,1Medlow,0.2887845403648185
YOR230W,1120.0,1Medlow,0.202275600505689
YOR231W,2845.0,2Medium,0.5138161459273975
YOR232W,2432.0,2Medium,0.4392270182409247
YOR233W,4499.0,4High,0.8125338631027632
YOR234C,77.0,0Low,0.01390644753476612
YOR236W,4005.0,3Medhigh,0.7233158750225754
YOR237W,1624.0,1Medlow,0.29329962073324906
YOR238W,4570.0,4High,0.825356691349106
YOR239W,4342.0,3Medhigh,0.7841791583890193
YOR241W,1924.0,1Medlow,0.34748058515441577
YOR242C,4535.0,4High,0.8190355788333032
YOR243C,1706.0,1Medlow,0.30810908434170126
YOR244W,824.0,0Low,0.1488170489434712
YOR245C,2378.0,2Medium,0.4294744446451147
YOR246C,1777.0,1Medlow,0.32093191258804404
YOR247W,5324.0,4High,0.9615315152609717
YOR249C,4713.0,4High,0.8511829510565289
YOR250C,2980.0,2Medium,0.5381975799169225
YOR251C,2932.0,2Medium,0.5295286256095358
YOR252W,2927.0,2Medium,0.5286256095358497
YOR253W,4158.0,3Medhigh,0.7509481668773704
YOR254C,1561.0,1Medlow,0.28192161820480405
YOR255W,5122.0,4High,0.9250496658840527
YOR256C,3558.0,3Medhigh,0.642586238035037
YOR257W,742.0,0Low,0.13400758533501897
YOR258W,4562.0,4High,0.8239118656312082
YOR259C,432.0,0Low,0.07802058876648005
YOR260W,1772.0,1Medlow,0.32002889651435795
YOR261C,1421.0,1Medlow,0.25663716814159293
YOR262W,763.0,0Low,0.13780025284450062
YOR264W,5145.0,4High,0.9292035398230089
YOR265W,1923.0,1Medlow,0.34729998193967854
YOR266W,5007.0,4High,0.9042802961892722
YOR267C,2481.0,2Medium,0.4480765757630486
YOR269W,3431.0,3Medhigh,0.6196496297634098
YOR270C,834.0,0Low,0.1506230810908434
YOR271C,546.0,0Low,0.0986093552465234
YOR272W,668.0,0Low,0.12064294744446451
YOR273C,2282.0,2Medium,0.41213653603034134
YOR274W,2128.0,1Medlow,0.3843236409608091
YOR275C,4520.0,4High,0.8163265306122449
YOR276W,1699.0,1Medlow,0.3068448618385407
YOR278W,4195.0,3Medhigh,0.7576304858226477
YOR279C,3441.0,3Medhigh,0.621455661910782
YOR280C,3094.0,2Medium,0.5587863463969659
YOR281C,1253.0,1Medlow,0.22629582806573956
YOR283W,1169.0,1Medlow,0.2111251580278129
YOR284W,5465.0,4High,0.98699656853892
YOR285W,3256.0,2Medium,0.5880440671843958
YOR286W,2712.0,2Medium,0.4897959183673469
YOR287C,4508.0,4High,0.8141592920353983
YOR288C,3673.0,3Medhigh,0.6633556077298176
YOR289W,3530.0,3Medhigh,0.6375293480223948
YOR290C,1951.0,1Medlow,0.35235687195232074
YOR291W,1314.0,1Medlow,0.23731262416471013
YOR292C,3196.0,2Medium,0.5772078743001625
YOR293W,93.0,0Low,0.016796098970561675
YOR294W,1156.0,1Medlow,0.208777316236229
YOR295W,5213.0,4High,0.94148455842514
YOR296W,3293.0,2Medium,0.5947263861296731
YOR297C,4198.0,3Medhigh,0.7581722954668593
YOR298C-A,358.0,0Low,0.06465595087592559
YOR298W,4715.0,4High,0.8515441574860032
YOR299W,3383.0,3Medhigh,0.6109806754560231
YOR301W,4659.0,4High,0.8414303774607188
YOR302W,1943.0,1Medlow,0.35091204623442296
YOR303W,821.0,0Low,0.14827523929925954
YOR304C-A,4129.0,3Medhigh,0.745710673649991
YOR304W,859.0,0Low,0.15513816145927398
YOR305W,4287.0,3Medhigh,0.7742459815784721
YOR306C,1901.0,1Medlow,0.34332671121545966
YOR307C,4077.0,3Medhigh,0.7363193064836554
YOR308C,5261.0,4High,0.9501535127325267
YOR310C,209.0,0Low,0.03774607188007947
YOR311C,1989.0,1Medlow,0.3592197941123352
YOR312C,147.0,0Low,0.02654867256637168
YOR313C,4710.0,4High,0.8506411414123172
YOR315W,4177.0,3Medhigh,0.7543796279573777
YOR316C,3040.0,2Medium,0.5490337728011558
YOR317W,1402.0,1Medlow,0.2532057070615857
YOR319W,4007.0,3Medhigh,0.7236770814520499
YOR320C,4509.0,4High,0.8143398952501355
YOR321W,2224.0,2Medium,0.4016615495755824
YOR322C,2528.0,2Medium,0.45656492685569805
YOR323C,788.0,0Low,0.1423153332129312
YOR324C,4598.0,4High,0.8304135813617483
YOR326W,683.0,0Low,0.12335199566552285
YOR327C,608.0,0Low,0.10980675456023117
YOR328W,3101.0,2Medium,0.5600505689001264
YOR329C,3559.0,3Medhigh,0.6427668412497742
YOR330C,2639.0,2Medium,0.47661188369152974
YOR332W,1614.0,1Medlow,0.2914935885858768
YOR334W,1237.0,1Medlow,0.22340617662994403
YOR335C,453.0,0Low,0.08181325627596171
YOR336W,4332.0,3Medhigh,0.7823731262416471
YOR337W,1971.0,1Medlow,0.3559689362470652
YOR338W,5079.0,4High,0.9172837276503522
YOR339C,2568.0,2Medium,0.46378905544518695
YOR340C,2494.0,2Medium,0.4504244175546325
YOR341W,425.0,0Low,0.07675636626331948
YOR342C,4627.0,4High,0.8356510745891277
YOR343W-B,3949.0,3Medhigh,0.7132020949972909
YOR344C,3005.0,2Medium,0.542712660285353
YOR346W,3969.0,3Medhigh,0.7168141592920354
YOR347C,1257.0,1Medlow,0.22701824092468845
YOR348C,1455.0,1Medlow,0.26277767744265845
YOR349W,5209.0,4High,0.9407621455661911
YOR350C,5328.0,4High,0.9622539281199205
YOR351C,1907.0,1Medlow,0.344410330503883
YOR352W,3759.0,3Medhigh,0.6788874841972187
YOR353C,3433.0,3Medhigh,0.6200108361928842
YOR354C,4540.0,4High,0.8199385949069894
YOR355W,3199.0,2Medium,0.5777496839443742
YOR356W,1556.0,1Medlow,0.28101860213111796
YOR357C,1179.0,1Medlow,0.2129311901751851
YOR358W,2372.0,2Medium,0.4283908253566914
YOR359W,3384.0,3Medhigh,0.6111612786707603
YOR360C,3307.0,2Medium,0.5972548311359942
YOR361C,1186.0,1Medlow,0.2141954126783457
YOR362C,979.0,0Low,0.17681054722774064
YOR363C,3598.0,3Medhigh,0.649810366624526
YOR365C,4619.0,4High,0.83420624887123
YOR367W,1998.0,1Medlow,0.3608452230449702
YOR368W,2197.0,1Medlow,0.39678526277767745
YOR369C,82.0,0Low,0.01480946360845223
YOR370C,540.0,0Low,0.09752573595810006
YOR371C,3193.0,2Medium,0.5766660646559508
YOR372C,3921.0,3Medhigh,0.7081452049846487
YOR373W,4636.0,4High,0.8372765035217626
YOR374W,630.0,0Low,0.11378002528445007
YOR375C,552.0,0Low,0.09969297453494672
YOR377W,3056.0,2Medium,0.5519234242369514
YOR378W,2983.0,2Medium,0.5387393895611342
YOR380W,3182.0,2Medium,0.5746794292938414
YOR381W,4532.0,4High,0.8184937691890916
YOR382W,1841.0,1Medlow,0.3324905183312263
YOR383C,1655.0,1Medlow,0.29889832039010295
YOR384W,4556.0,4High,0.822828246342785
YOR385W,4895.0,4High,0.8840527361387033
YOR386W,3077.0,2Medium,0.5557160917464331
YOR387C,3821.0,3Medhigh,0.6900848835109265
YOR388C,1211.0,1Medlow,0.21871049304677623
YOR389W,3312.0,2Medium,0.5981578472096803
YOR390W,2437.0,2Medium,0.4401300343146108
YOR391C,4671.0,4High,0.8435976160375654
YOR394W,5351.0,4High,0.9664078020588767
YOR396W,4943.0,4High,0.89272169044609
YPL001W,3968.0,3Medhigh,0.7166335560772982
YPL002C,1155.0,1Medlow,0.20859671302149177
YPL003W,5167.0,4High,0.9331768105472278
YPL004C,529.0,0Low,0.0955391005959906
YPL005W,4335.0,3Medhigh,0.7829149358858588
YPL006W,2370.0,2Medium,0.4280296189272169
YPL007C,4230.0,3Medhigh,0.7639515983384504
YPL008W,3588.0,3Medhigh,0.6480043344771537
YPL009C,3224.0,2Medium,0.5822647643128047
YPL010W,1645.0,1Medlow,0.2970922882427307
YPL011C,3048.0,2Medium,0.5504785985190537
YPL012W,2325.0,2Medium,0.4199024742640419
YPL013C,2588.0,2Medium,0.46740111973993137
YPL014W,4197.0,3Medhigh,0.757991692252122
YPL015C,4498.0,4High,0.812353259888026
YPL016W,3824.0,3Medhigh,0.6906266931551381
YPL017C,4530.0,4High,0.8181325627596171
YPL018W,5257.0,4High,0.9494310998735778
YPL019C,1632.0,1Medlow,0.29474444645114684
YPL020C,3835.0,3Medhigh,0.6926133285172477
YPL022W,2526.0,2Medium,0.4562037204262236
YPL023C,1251.0,1Medlow,0.22593462163626513
YPL024W,3629.0,3Medhigh,0.6554090662813798
YPL026C,1718.0,1Medlow,0.31027632291854795
YPL027W,5295.0,4High,0.9562940220335922
YPL028W,466.0,0Low,0.0841610980675456
YPL029W,2270.0,2Medium,0.4099692974534947
YPL030W,944.0,0Low,0.17048943471193787
YPL031C,419.0,0Low,0.07567274697489615
YPL032C,3327.0,3Medhigh,0.6008668954307387
YPL033C,4779.0,4High,0.8631027632291854
YPL034W,4859.0,4High,0.8775510204081632
YPL036W,232.0,0Low,0.041899945819035576
YPL037C,312.0,0Low,0.056348202998013366
YPL038W,3675.0,3Medhigh,0.6637168141592921
YPL039W,4699.0,4High,0.8486545060502076
YPL040C,3319.0,2Medium,0.5994220697128408
YPL041C,5407.0,4High,0.9765215820841611
YPL042C,1208.0,1Medlow,0.21816868340256457
YPL043W,1352.0,1Medlow,0.24417554632472457
YPL045W,3369.0,3Medhigh,0.608452230449702
YPL046C,4484.0,4High,0.8098248148817049
YPL048W,1648.0,1Medlow,0.2976340978869424
YPL049C,4786.0,4High,0.864366985732346
YPL050C,1025.0,0Low,0.1851182951056529
YPL051W,715.0,0Low,0.12913129853711397
YPL052W,4302.0,3Medhigh,0.7769550297995305
YPL053C,3574.0,3Medhigh,0.6454758894708326
YPL054W,4249.0,3Medhigh,0.7673830594184576
YPL055C,5221.0,4High,0.9429293841430377
YPL057C,1747.0,1Medlow,0.3155138161459274
YPL058C,213.0,0Low,0.03846848473902836
YPL059W,1022.0,0Low,0.1845764854614412
YPL060W,1219.0,1Medlow,0.220155318764674
YPL061W,545.0,0Low,0.09842875203178617
YPL063W,2053.0,1Medlow,0.3707783998555174
YPL064C,5189.0,4High,0.9371500812714466
YPL065W,2563.0,2Medium,0.4628860393715008
YPL066W,4024.0,3Medhigh,0.7267473361025826
YPL067C,5408.0,4High,0.9767021852988983
YPL068C,5356.0,4High,0.9673108181325628
YPL069C,3122.0,2Medium,0.5638432364096081
YPL070W,2463.0,2Medium,0.4448257178977786
YPL071C,5078.0,4High,0.9171031244356149
YPL072W,5315.0,4High,0.9599060863283366
YPL074W,2823.0,2Medium,0.5098428752031786
YPL075W,3229.0,2Medium,0.5831677803864909
YPL076W,3455.0,3Medhigh,0.6239841069171032
YPL077C,2890.0,2Medium,0.5219432905905725
YPL078C,1516.0,1Medlow,0.27379447354162906
YPL079W,89.0,0Low,0.016073686111612785
YPL081W,120.0,0Low,0.021672385768466678
YPL082C,806.0,0Low,0.14556619107820118
YPL083C,4010.0,3Medhigh,0.7242188910962615
YPL084W,3018.0,2Medium,0.545060502076937
YPL085W,4957.0,4High,0.895250135452411
YPL086C,41.0,0Low,0.007404731804226115
YPL087W,2045.0,1Medlow,0.36933357413761964
YPL088W,2097.0,1Medlow,0.37872494130395523
YPL089C,4042.0,3Medhigh,0.7299981939678526
YPL090C,136.0,0Low,0.024562037204262237
YPL091W,866.0,0Low,0.15640238396243453
YPL092W,3905.0,3Medhigh,0.7052555535488532
YPL093W,256.0,0Low,0.046234422972728915
YPL094C,2567.0,2Medium,0.4636084522304497
YPL095C,2219.0,2Medium,0.40075853350189633
YPL096W,3026.0,2Medium,0.5465053277948347
YPL097W,3144.0,2Medium,0.567816507133827
YPL098C,2154.0,1Medlow,0.38901932454397686
YPL099C,4639.0,4High,0.8378183131659743
YPL100W,1790.0,1Medlow,0.32327975437962797
YPL101W,2390.0,2Medium,0.43164168322196134
YPL103C,1791.0,1Medlow,0.3234603575943652
YPL104W,3240.0,2Medium,0.5851544157486003
YPL105C,4524.0,4High,0.8170489434711938
YPL106C,405.0,0Low,0.07314430196857503
YPL107W,3705.0,3Medhigh,0.6691349106014087
YPL108W,3827.0,3Medhigh,0.6911685027993498
YPL109C,1607.0,1Medlow,0.29022936608271627
YPL110C,3168.0,2Medium,0.5721509842875203
YPL111W,2273.0,2Medium,0.41051110709770633
YPL112C,4148.0,3Medhigh,0.7491421347299982
YPL113C,3883.0,3Medhigh,0.7012822828246342
YPL115C,3274.0,2Medium,0.5912949250496659
YPL116W,1127.0,1Medlow,0.20353982300884957
YPL117C,798.0,0Low,0.14412136536030343
YPL118W,2989.0,2Medium,0.5398230088495575
YPL119C,1227.0,1Medlow,0.2216001444825718
YPL120W,3805.0,3Medhigh,0.6871952320751309
YPL121C,4604.0,4High,0.8314972006501715
YPL122C,685.0,0Low,0.1237132020949973
YPL123C,3534.0,3Medhigh,0.6382517608813437
YPL124W,3917.0,3Medhigh,0.7074227921256998
YPL125W,1231.0,1Medlow,0.22232255734152068
YPL126W,2056.0,1Medlow,0.3713202094997291
YPL127C,3465.0,3Medhigh,0.6257901390644753
YPL128C,1868.0,1Medlow,0.3373668051291313
YPL129W,2171.0,1Medlow,0.39208957919450965
YPL130W,4860.0,4High,0.8777316236229005
YPL131W,114.0,0Low,0.020588766480043343
YPL132W,1608.0,1Medlow,0.2904099692974535
YPL133C,2601.0,2Medium,0.46974896153151524
YPL134C,2269.0,2Medium,0.40978869423875747
YPL135W,917.0,0Low,0.16561314791403287
YPL137C,3173.0,2Medium,0.5730540003612065
YPL138C,3959.0,3Medhigh,0.7150081271446632
YPL139C,4283.0,3Medhigh,0.7735235687195232
YPL140C,2658.0,2Medium,0.48004334477153693
YPL141C,3491.0,3Medhigh,0.6304858226476431
YPL143W,25.0,0Low,0.004515080368430558
YPL144W,5149.0,4High,0.9299259526819578
YPL145C,711.0,0Low,0.12840888567816508
YPL146C,3142.0,2Medium,0.5674553007043526
YPL147W,1262.0,1Medlow,0.22792125699837457
YPL148C,5280.0,4High,0.9535849738125338
YPL149W,5131.0,4High,0.9266750948166877
YPL150W,2691.0,2Medium,0.4860032508578653
YPL151C,2406.0,2Medium,0.4345313346577569
YPL152W,1782.0,1Medlow,0.3218349286617302
YPL153C,1267.0,1Medlow,0.22882427307206069
YPL154C,662.0,0Low,0.11955932815604117
YPL155C,3454.0,3Medhigh,0.6238035037023659
YPL156C,5020.0,4High,0.9066281379808561
YPL157W,3512.0,3Medhigh,0.6342784901571248
YPL158C,4566.0,4High,0.8246342784901571
YPL159C,5083.0,4High,0.9180061405093011
YPL160W,502.0,0Low,0.0906628137980856
YPL161C,4561.0,4High,0.823731262416471
YPL162C,4425.0,3Medhigh,0.7991692252122088
YPL163C,5406.0,4High,0.9763409788694238
YPL164C,4612.0,4High,0.8329420263680694
YPL165C,3135.0,2Medium,0.566191078201192
YPL166W,4806.0,4High,0.8679790500270905
YPL167C,3778.0,3Medhigh,0.6823189452772259
YPL168W,5439.0,4High,0.9823008849557522
YPL169C,1258.0,1Medlow,0.22719884413942568
YPL170W,1149.0,1Medlow,0.20751309373306845
YPL171C,2221.0,2Medium,0.4011197399313708
YPL172C,1679.0,1Medlow,0.3032327975437963
YPL173W,2520.0,2Medium,0.45512010113780027
YPL174C,5428.0,4High,0.9803142495936428
YPL175W,1535.0,1Medlow,0.27722593462163625
YPL176C,3642.0,3Medhigh,0.6577569080729637
YPL177C,4870.0,4High,0.8795376557702728
YPL178W,684.0,0Low,0.12353259888026007
YPL179W,1600.0,1Medlow,0.2889651435795557
YPL180W,4337.0,3Medhigh,0.7832761423153333
YPL181W,3590.0,3Medhigh,0.6483655409066281
YPL183C,3259.0,2Medium,0.5885858768286075
YPL183W-A,767.0,0Low,0.1385226657034495
YPL184C,1194.0,1Medlow,0.21564023839624347
YPL186C,5381.0,4High,0.9718258985009933
YPL187W,3352.0,3Medhigh,0.6053819757991692
YPL188W,1184.0,1Medlow,0.21383420624887123
YPL189C-A,3488.0,3Medhigh,0.6299440130034315
YPL189W,3812.0,3Medhigh,0.6884594545782915
YPL190C,1936.0,1Medlow,0.3496478237312624
YPL191C,4660.0,4High,0.841610980675456
YPL192C,5453.0,4High,0.9848293299620733
YPL193W,5105.0,4High,0.92197941123352
YPL194W,3815.0,3Medhigh,0.6890012642225032
YPL195W,2952.0,2Medium,0.5331406899042803
YPL196W,1260.0,1Medlow,0.22756005056890014
YPL198W,411.0,0Low,0.07422792125699837
YPL199C,3197.0,2Medium,0.5773884775148997
YPL200W,5426.0,4High,0.9799530431641683
YPL201C,5171.0,4High,0.9338992234061766
YPL202C,4656.0,4High,0.8408885678165071
YPL203W,504.0,0Low,0.09102402022756005
YPL204W,1252.0,1Medlow,0.22611522485100236
YPL206C,3069.0,2Medium,0.5542712660285353
YPL207W,1660.0,1Medlow,0.29980133646378904
YPL208W,4459.0,4High,0.8053097345132744
YPL209C,1862.0,1Medlow,0.336283185840708
YPL210C,2942.0,2Medium,0.531334657756908
YPL211W,204.0,0Low,0.036843055806393354
YPL212C,1244.0,1Medlow,0.22467039913310458
YPL213W,4017.0,3Medhigh,0.7254831135994221
YPL214C,1410.0,1Medlow,0.25465053277948346
YPL215W,1744.0,1Medlow,0.31497200650171575
YPL216W,5376.0,4High,0.9709228824273072
YPL217C,1011.0,0Low,0.18258985009933176
YPL218W,128.0,0Low,0.023117211486364458
YPL219W,2813.0,2Medium,0.5080368430558064
YPL220W,42.0,0Low,0.007585335018963337
YPL221W,1622.0,1Medlow,0.2929384143037746
YPL222W,3349.0,3Medhigh,0.6048401661549575
YPL223C,2990.0,2Medium,0.5400036120642947
YPL224C,3841.0,3Medhigh,0.6936969478056709
YPL225W,645.0,0Low,0.1164890735055084
YPL226W,787.0,0Low,0.14213472999819396
YPL227C,2824.0,2Medium,0.5100234784179158
YPL228W,2162.0,1Medlow,0.39046415026187464
YPL229W,4300.0,3Medhigh,0.776593823370056
YPL230W,5233.0,4High,0.9450966227198844
YPL231W,490.0,0Low,0.08849557522123894
YPL232W,1162.0,1Medlow,0.20986093552465235
YPL233W,4103.0,3Medhigh,0.7410149900668231
YPL234C,261.0,0Low,0.04713743904641503
YPL235W,125.0,0Low,0.02257540184215279
YPL236C,2364.0,2Medium,0.4269459996387936
YPL237W,843.0,0Low,0.15224851002347842
YPL239W,1633.0,1Medlow,0.29492504966588406
YPL240C,282.0,0Low,0.05093010655589669
YPL241C,5251.0,4High,0.9483474805851544
YPL242C,3345.0,3Medhigh,0.6041177532960087
YPL243W,3609.0,3Medhigh,0.6517970019866354
YPL244C,3752.0,3Medhigh,0.6776232616940582
YPL245W,1306.0,1Medlow,0.23586779844681235
YPL246C,3510.0,3Medhigh,0.6339172837276503
YPL247C,2082.0,1Medlow,0.3760158930828969
YPL248C,4820.0,4High,0.8705074950334116
YPL249C,4702.0,4High,0.8491963156944193
YPL249C-A,221.0,0Low,0.039913310456926136
YPL250C,5342.0,4High,0.9647823731262416
YPL252C,936.0,0Low,0.16904460899404009
YPL253C,4737.0,4High,0.8555174282102221
YPL254W,2167.0,1Medlow,0.3913671663355608
